28000,28000
28117,28117
28235,28235
28352,28352
28470,28470
28588,28588
28705,28705
28823,28823
28941,28941
29058,29058
29176,29176
29294,29294
29411,29411
29529,29529
29647,29647
29764,29764
29882,29882
30000,30000
30000,30000
29882,29882
29764,29764
29647,29647
29529,29529
29411,29411
29294,29294
29176,29176
29058,29058
28941,28941
28823,28823
28705,28705
28588,28588
28470,28470
28352,28352
28235,28235
28117,28117
28000,28000
27882,27882
27764,27764
27647,27647
27529,27529
27411,27411
27294,27294
27176,27176
27058,27058
26941,26941
26823,26823
26705,26705
26588,26588
26470,26470
26352,26352
26235,26235
26117,26117
26000,26000
25882,25882
25764,25764
25647,25647
25529,25529
25411,25411
25294,25294
25176,25176
25058,25058
24941,24941
24823,24823
24705,24705
24588,24588
24470,24470
24352,24352
24235,24235
24117,24117
24000,24000
23882,23882
23764,23764
23647,23647
23529,23529
23411,23411
23294,23294
23176,23176
23058,23058
22941,22941
22823,22823
22705,22705
22588,22588
22470,22470
22352,22352
22235,22235
22117,22117
22000,22000
21882,21882
21764,21764
21647,21647
21529,21529
21411,21411
21294,21294
21176,21176
21058,21058
20941,20941
20823,20823
20705,20705
20588,20588
20470,20470
20352,20352
20235,20235
20117,20117
20000,20000
19882,19882
19764,19764
19647,19647
19529,19529
19411,19411
19294,19294
19176,19176
19058,19058
18941,18941
18823,18823
18705,18705
18588,18588
18470,18470
18352,18352
18235,18235
18117,18117
18000,18000
17882,17882
17764,17764
17647,17647
17529,17529
17411,17411
17294,17294
17176,17176
17058,17058
16941,16941
16823,16823
16705,16705
16588,16588
16470,16470
16352,16352
16235,16235
16117,16117
16000,16000
15882,15882
15764,15764
15647,15647
15529,15529
15411,15411
15294,15294
15176,15176
15058,15058
14941,14941
14823,14823
14705,14705
14588,14588
14470,14470
14352,14352
14235,14235
14117,14117
14000,14000
13882,13882
13764,13764
13647,13647
13529,13529
13411,13411
13294,13294
13176,13176
13058,13058
12941,12941
12823,12823
12705,12705
12588,12588
12470,12470
12352,12352
12235,12235
12117,12117
12000,12000
11882,11882
11764,11764
11647,11647
11529,11529
11411,11411
11294,11294
11176,11176
11058,11058
10941,10941
10823,10823
10705,10705
10588,10588
10470,10470
10352,10352
10235,10235
10117,10117
10000,10000
9882,9882
9764,9764
9647,9647
9529,9529
9411,9411
9294,9294
9176,9176
9058,9058
8941,8941
8823,8823
8705,8705
8588,8588
8470,8470
8352,8352
8235,8235
8117,8117
8000,8000
7882,7882
7764,7764
7647,7647
7529,7529
7411,7411
7294,7294
7176,7176
7058,7058
6941,6941
6823,6823
6705,6705
6588,6588
6470,6470
6352,6352
6235,6235
6117,6117
6000,6000
5882,5882
5764,5764
5647,5647
5529,5529
5411,5411
5294,5294
5176,5176
5058,5058
4941,4941
4823,4823
4705,4705
4588,4588
4470,4470
4352,4352
4235,4235
4117,4117
4000,4000
3882,3882
3764,3764
3647,3647
3529,3529
3411,3411
3294,3294
3176,3176
3058,3058
2941,2941
2823,2823
2705,2705
2588,2588
2470,2470
2352,2352
2235,2235
2117,2117
2000,2000
1882,1882
1764,1764
1647,1647
1529,1529
1411,1411
1294,1294
1176,1176
1058,1058
941,941
823,823
705,705
588,588
470,470
352,352
235,235
117,117
0,0
