-3146,-968
12796,-5549
3453,-2991
15667,-894
4209,7236
-8533,-7698
-2257,9622
7639,1362
2524,-1111
6323,-5215
-10700,-17607
53,-13743
2595,5985
6021,-7639
-4013,6786
-184,-2992
-1539,-2942
3724,7452
-8429,-4175
-11519,-11279
-19379,2597
4097,-5358
376,10961
5553,1510
-30,-7791
-2904,2576
-734,7922
4159,8052
-17774,11435
1046,-1968
-5324,5473
7878,5142
10893,-1068
-1343,-7845
-3157,-5014
12897,4977
-2392,13353
15533,9189
-2469,-983
-309,-7184
6199,1395
1134,-4682
-6935,-8131
4813,-7327
-6251,-8951
17121,7686
6792,3546
1994,-11517
-5463,-3927
-4978,-5236
-10886,3036
-1451,9325
-12014,-14290
1312,-4988
-676,-397
7518,-4444
-5951,3877
-2773,-5130
-9226,-509
-1739,22919
-1800,7102
251,4348
-9637,-5890
5454,-8725
-7740,6979
4612,6616
2267,-4069
1932,7368
10058,4591
11708,14134
-4672,3177
8046,-7186
-12131,-7669
332,5410
5549,3396
1857,-907
10095,-13295
13332,-5212
-2739,-3335
10458,7860
-9385,-7620
-4666,-3753
-670,2205
-4662,3394
-839,-4462
3580,-10216
-8620,-24051
2370,6152
-6680,2998
-1706,5681
4,3663
-517,-1485
-5235,4902
-4724,13002
-9924,-15015
-5539,1085
-5343,-3265
2743,9591
1613,13470
11626,-1340
5922,-7089
-699,13126
-1154,1993
-6729,14880
-2387,-3884
8626,-2859
-1658,3116
10064,3388
8881,-11538
2054,-5469
10343,-9661
-3052,13331
-3024,6869
10305,2724
-2651,-12812
2240,-3821
-2115,-6953
-12816,-4142
5428,-12915
68,-4563
-1985,-2350
5783,15831
-3422,-5789
203,-2815
-1875,-5619
-19203,1753
-9438,7750
-6328,3959
1986,-13328
6023,8874
211,-3473
-2272,7641
3502,2726
-1496,-1933
-2543,11720
-7865,19910
2121,-2267
3188,5372
9798,-15372
-585,-1233
-3077,5807
5661,-1025
11347,-708
5747,8682
10390,-495
-7706,10606
6028,-10936
2363,-10767
-7810,-6125
-3812,582
668,-2844
3049,-3168
21860,-11921
-6541,-295
-3910,-1027
-5902,2832
-8243,-6124
-2496,3039
-5879,1258
-15967,1279
10443,-4590
-1649,-10572
2381,-6495
-7378,11673
-9293,3545
909,13392
10198,5736
-7470,1492
-1567,9277
-10684,-2623
4732,-8259
2035,5886
3032,-2920
-2473,12192
13279,7416
12620,-6039
10687,5230
-8474,678
-4356,-2094
-7656,6492
13924,-9157
1347,-2272
1982,-725
4657,-12005
8998,-4785
3775,-5962
4034,-2141
-21197,8475
3303,1288
672,-2564
724,-4498
-4068,-9982
-12564,-6483
-9130,-6062
13710,-138
-9187,2653
2461,9141
-6250,5995
-762,1619
4543,2213
-7756,104
-21458,-848
827,8931
-1734,-2525
17389,6351
4434,3170
-996,-2888
2261,6394
9054,5215
-2841,927
-1128,15165
-8980,-5102
9931,1388
10586,-3104
10382,-13563
-6432,-4576
1042,-1013
5951,-5200
10325,14467
1511,-4665
-2698,-884
-9945,-4301
8342,-10391
-7111,-6904
-8118,-2758
-6368,-10963
-1492,6737
11891,-2441
9594,2827
-16177,-2939
-3942,297
-12237,909
-4213,10053
-835,681
-13125,2322
-731,-5115
13817,4153
-275,-3979
5411,7735
-10351,364
-4129,11314
12017,13835
2984,7879
-2309,-5051
121,16
-3038,-14560
11504,8052
4701,-2667
-317,-2019
6519,4241
11368,3123
10212,-2243
-190,5383
-11112,-20284
-8478,1750
645,-2014
6353,-3017
-567,-4007
866,-10008
4639,-11930
338,10706
1379,-6852
-14441,5634
-13870,-569
1333,4006
-2441,4424
-961,-1394
-2986,-16221
-13712,183
7756,176
1273,15879
-3430,5877
3709,6940
-3542,1525
2232,10809
6167,596
-15982,-2845
319,-6588
2235,6851
9042,3029
16624,11068
4956,-10663
44,-2637
9456,4594
-5804,4593
1013,1244
-5775,-1615
683,-15014
8160,7114
9554,-10394
-1615,-11916
523,-7531
-4994,-4623
3535,9869
-3568,13472
-165,-13448
-10528,-803
-1299,-8515
-5887,-2116
-7011,865
-6542,-9516
916,-1758
-2155,15807
13875,4636
-7630,7451
-2915,-6147
-6821,0
-9769,11940
-2534,9208
3933,-2003
-5105,-2691
19379,-1872
1247,7691
7019,2291
3181,-262
-4374,-1022
849,12305
9248,11148
-6071,-3709
12907,-11387
-3557,-13990
3432,-5190
3664,6809
2140,-7935
1766,-3164
10439,4136
-5053,-418
4152,5272
-10815,-12912
-6321,-16840
-10261,4762
-1177,-34
-2967,428
7606,-2264
518,-14120
1265,9958
-10199,8502
-2971,-546
-14503,5309
365,978
-5870,7437
23,10590
4685,-13422
3992,-5318
-3950,1665
8424,11581
-8050,14772
11663,4532
4997,-1963
-1281,7544
2073,341
-328,-2870
-4706,-13126
14056,-2881
-4745,2395
12020,9274
11171,-3907
4532,-9700
3017,-4363
-5853,5096
-15581,-3519
4985,937
-5364,-15897
3983,-1366
639,592
-589,-9070
1676,-8484
421,-260
-12485,192
-5474,23294
-6937,-2743
2409,-3402
-4043,-2230
-5368,-3823
-9971,1926
557,3983
5062,-9466
2707,18888
634,8428
4951,9800
-1256,890
6534,-5331
-9239,786
-9311,12841
6243,-5686
7779,2515
13912,-8363
11614,3071
-5689,770
9800,241
2628,-7065
-5798,5783
968,1934
-7395,3529
5580,-14387
13036,-10126
-7613,-15631
-2545,3824
-2508,-2804
-1138,149
10168,1975
-7676,5550
-10336,-2386
-2912,3926
-6618,-18635
-5018,1966
-8503,1926
-8770,3415
9422,5677
9651,1354
3284,-3585
-9141,17681
-8036,-3468
-3539,9356
2118,3903
-1374,1489
-2312,6083
5153,253
17292,-13502
3432,6544
3765,-3518
-6272,12022
2463,6931
14393,226
3205,-1903
-6824,-1375
2573,-13652
-6254,-4510
13442,-11751
417,987
-5922,375
7566,3459
7701,-5393
-1196,-2070
-1431,-4868
-27093,-1472
-3641,-3283
1317,1403
-302,-7465
-242,4273
-2270,-5597
-3130,-1425
11547,5290
-12936,3600
-9419,9004
-9753,14044
3730,-3845
5801,7128
2270,-5752
-11009,-6565
3896,6019
5575,958
13156,7373
-2035,15020
4539,-3167
185,7134
11129,-2250
-1156,-8756
-8537,766
-5788,-6214
13848,-2950
8049,4356
18024,-8718
-7822,-2894
-802,-3271
3217,-3638
-4038,3966
-10324,-1611
-3737,-4608
-11385,-4232
18195,-6647
-2270,-7324
-7323,-6426
-6482,-1003
-4550,5759
1112,10609
6286,9772
-19667,-3337
311,963
-5401,-2639
170,-1681
-2875,4606
-5693,-1004
-21,4797
20060,15891
3995,-546
4239,6956
-11136,-1807
-1722,-1588
1329,11762
6407,741
-2338,-7710
7485,1690
10182,-12713
15083,4498
-1133,-1683
-683,-6881
-10136,5368
8100,5794
4189,-3219
-3589,-779
-4879,-22506
-1742,-7292
-3538,-2662
9935,-187
-11793,-718
-171,2157
3774,-74
-2425,10177
-2735,-4718
-12872,-4000
-20663,-7210
6257,8385
-3154,3973
4639,4982
4566,-5024
-2679,810
6210,7220
2460,14386
-13766,-2020
-258,10329
-3216,-851
8353,8213
10349,490
-64,-12910
1593,-9465
7457,9445
4755,674
7475,16763
346,-8158
2180,-3973
2592,2480
1661,-5736
-5505,-12858
-6402,-4940
2542,-14976
5285,14171
7849,-1560
4285,-6940
-8499,-6694
-3033,-925
-7465,2814
-13928,10073
-2322,-13335
-8305,555
2334,-2373
8858,4490
-6547,-4105
-1261,-1956
-2270,841
-9557,20416
7565,12056
-5758,6102
-2449,-10112
5131,2286
-4413,-2254
2125,6942
6439,-4523
-1973,-434
16143,9933
6142,13760
4481,-4304
2594,-74
-5064,-15724
-4805,6241
3452,4927
-1229,-8830
11145,-9417
5901,-5017
7321,-7345
-1416,10908
-1249,-13503
-8706,-2772
-4621,6333
-5276,2863
-1210,1
-4343,-10455
3916,-21589
-10914,6880
723,1842
-4301,6108
-1668,3616
2765,2580
-1895,10259
-10513,10062
3798,-8945
-14843,-3675
1800,-1292
-675,11932
1559,7942
13646,559
11832,-4555
-3760,5421
8270,9967
-12836,4353
4055,-3527
2832,887
190,-1791
5991,4713
11727,-10351
832,-17122
12198,-717
-8763,3331
1329,7196
1222,4920
3976,-14136
-3950,-715
-2989,-1599
-11660,-13461
2155,-4906
-4104,-10935
2265,2542
-6062,15940
7090,-3749
-2158,-2434
-1785,659
-13837,-1533
-13565,13650
-7710,-1526
9079,-4959
-4544,5267
9857,2553
-2561,3443
4887,2279
6117,-3503
-5343,14108
-8825,13088
8687,7300
-2566,-4663
16344,-6917
-2614,-5448
-4080,731
8448,-3067
9064,-1624
4252,568
10595,11518
-9547,-2629
9520,-2898
-139,-12970
-8442,-8793
-8449,1673
-2869,-1894
3763,-10815
16450,1852
-4685,-10516
-3370,6595
-8076,77
-2717,-5693
-7780,5556
-9295,7030
-10922,-3165
3372,6426
5814,-17120
2454,860
-11204,6053
-1000,5427
-830,10471
9017,10853
1471,325
-9406,14140
-769,-8198
5983,-2528
-2068,-3600
6608,2409
-4841,4458
10954,7582
21945,-5634
3085,4264
-1785,-4107
-5810,3167
-8736,-6147
12396,744
-1989,-7620
-3902,-1328
9064,-8829
3945,-8137
8336,-9070
-2714,5207
-18421,-3863
-1055,12376
1841,-3819
-1980,-2292
-4382,-3451
-14749,-8376
-2652,-8304
4664,7497
-1473,-5978
-4897,17371
-1794,4330
4166,3686
4975,6452
-7625,-161
-13394,-3140
-9627,11821
10624,-6811
8700,10805
6536,-760
4262,-2007
3355,2979
9700,3857
5042,-225
-14380,11712
2323,-5256
2131,3580
11681,-7208
10084,-8911
-7938,-11927
-2086,-3694
12237,-2850
-1936,7773
8084,-79
-10340,983
-5196,-8137
5624,-655
-6518,-11262
-14370,-4283
-3923,-4474
-7832,-335
16983,5472
2348,5176
-6965,-7442
-8040,8083
-4623,-1038
-6704,9169
-1730,8597
-14157,-4293
4669,1705
7758,5025
12467,-7166
-3246,8330
-1834,-3161
-2550,7883
9932,18531
4510,3077
1438,-986
-7324,-3643
10858,-13247
-108,4074
7812,-5248
-1534,-5810
2299,3696
12997,1438
13065,2666
-9257,-2406
-313,-13691
-18109,-3805
2132,122
2017,-667
-5495,-6127
241,-9470
8215,-4103
-4771,1225
7686,3848
-20319,-1813
-9423,2412
-1777,10961
-1260,4549
-2422,-495
-559,-7961
-11989,-11179
10550,11536
-1891,7504
2456,6031
-744,9510
4591,1948
3142,9820
5465,7206
-10543,-15206
-1444,951
-475,-882
14344,4993
6673,7508
12089,-10744
1747,-7048
5639,8618
559,-3513
-5007,5452
-9746,-9147
5621,-6724
-2776,2439
12399,-5567
-1555,-16231
-5394,-7430
1235,-6394
-2261,14684
-6710,6074
3873,-669
-15082,-7245
1769,1494
-4855,-1736
-11504,-1762
-2289,-8940
-2297,3128
-857,8151
14738,18764
-5323,-3480
1401,608
-3845,1211
-9052,8893
-1356,9355
333,973
562,-12026
14773,10779
6206,-3541
8367,3921
2648,-4206
-341,-4375
-106,11514
2667,14526
1787,-11514
3102,-3048
2062,-20931
1650,-1448
-2743,665
4370,-8752
218,-5687
2319,8284
4720,-1017
-6873,9612
-3882,-16841
-6946,-9178
-15706,-421
-1394,6397
-3309,-1780
576,-1328
11726,-9088
-6480,11193
-2168,5006
-2874,6663
-12869,-3605
-112,10742
-3444,7950
-4549,7785
13447,-8106
-123,-8474
3924,-2827
3417,17392
-2142,1675
8829,9673
8741,-1420
-2527,3871
4981,5387
-4109,-8063
2827,-18254
2010,2186
1488,-6408
3744,11557
12179,-4887
6633,-12657
2329,193
-10642,2792
-7387,-5283
-9737,3235
3170,-16366
-5398,3387
-1119,1141
2787,-8760
1881,-7469
-3384,-1478
-2860,4166
-18582,20806
4463,927
-1890,1001
-2767,-1860
-2852,1351
-8013,-208
-2280,-1171
14215,-2949
-7084,11157
9709,12814
2423,10285
5406,-4279
6989,98
-6387,-1258
-13282,5034
9887,1592
1711,-8335
18313,-3239
4268,2850
2094,-6605
5559,1614
6127,-8156
-8838,-826
-2659,11452
-10339,-4966
9002,-7901
3013,-9103
719,-16788
-12015,3291
-205,-2436
265,-4585
4505,10943
-7471,2017
-5170,5500
-10473,1848
5942,-13168
-13473,458
-8306,4303
-5327,1224
5666,9007
12807,-1219
9361,4568
-14663,8559
4733,3464
-6838,3370
2963,5299
-119,3024
-5658,5016
7486,-4287
21471,-5602
-528,-7787
8456,3978
-9531,2553
4512,5136
12825,3730
1190,-2167
-7367,-5484
1484,-4295
-5792,-18660
11098,-1990
-5734,-5804
-4586,-400
2648,6020
10057,-3139
572,-4577
-7072,5516
-21198,-11727
-6740,6644
-2630,-1937
3216,-2568
-7812,4510
1731,-2074
3954,-4651
5539,11425
-3569,-3068
-12448,15273
-10338,8156
11480,4949
744,3598
3882,-1683
-3947,-10211
-2469,4427
14650,-3605
8426,10634
-3507,4299
9317,6395
-154,-1078
11397,1553
2477,-9160
-16482,-4700
-1382,-8231
7393,1495
7472,-6332
14199,2937
-6693,-12446
-882,-1004
5316,-701
-8585,186
-9502,-590
-11666,2320
-5366,-11234
10592,7061
913,-13175
-7938,-5000
-6664,479
-2676,3891
4100,12056
-2185,15815
-7234,-7732
-6710,10307
2483,-5699
1430,930
-6551,1735
-3506,-2478
5001,3677
11500,17150
18029,-2212
-4136,7837
-2830,-7019
796,2109
-2108,5663
4233,1920
210,-8856
-2453,-2149
21488,-9228
5487,1808
3311,-8282
-2866,-2468
-10187,-2670
4136,10616
5711,785
-12275,-6207
1953,-14415
-8984,-8646
1482,-6122
1580,6590
-8601,-8535
-4142,6105
7246,7240
-3605,5630
1628,3955
-17084,-5901
-10435,-8674
-4035,15255
3867,201
32,5599
6455,-1005
2676,-4225
10007,12412
-1439,9610
-1381,-3870
-11673,10313
6510,-437
4422,8580
7959,788
4126,-17458
3079,-8691
1399,2630
14401,2867
-6184,9431
7912,-6171
-396,-2398
495,2210
2419,-4876
-6217,-12289
-13724,-12958
8311,-5080
-6498,6296
11824,3100
1024,-5032
-5646,-8938
-2639,3758
-6131,6930
-17838,1423
154,-20
-13067,-6264
6930,5372
3930,7108
664,-8576
-1927,-1529
1063,4942
-7267,11454
6297,23270
-5033,-2418
4540,-3961
-904,3019
4790,-3813
-2220,2252
5854,-3899
3027,-9305
10456,17280
7035,5714
10539,6
-4823,-5916
4156,-12178
-10382,1957
-2340,5971
2236,-13356
3017,-5349
5646,-9704
10627,1369
-9008,159
5404,-7002
-11249,-6403
-9302,9110
-2635,6403
-7057,3267
-2720,-14224
6072,-8171
-13860,-4479
3132,10524
-4735,1164
-1368,2856
5662,8430
-2838,13686
-5340,4510
3863,2833
-10204,-16359
1008,7522
-2706,7630
3824,4510
13355,1322
12686,-3133
3536,-1422
2220,17490
-4546,-8809
1260,1846
-1062,-2675
2293,-237
747,2906
9607,-9596
8771,-22707
513,3318
-1703,-4477
-3793,11205
-2443,-771
7583,-6114
-8067,-1384
-7316,2237
-3332,-13911
-9129,-4860
2555,-12374
-3798,9406
-7862,8228
10485,6449
455,-5516
-3461,3922
-5543,3171
-20582,9816
-94,-1839
4112,2707
-1818,-3158
8055,12833
2938,-3092
5797,-802
11873,444
-9011,7982
-2985,11532
1829,12317
6270,-13379
9343,1952
685,-10071
-4835,-4350
7816,-2487
6484,-7558
7746,-178
-1826,14801
2295,-8012
1126,2188
3220,-14169
-9339,-8479
-14234,2175
-5994,-3992
8471,-8662
2511,3389
7307,-8500
-11564,8041
-2601,-1908
89,-1477
-10799,5282
-12456,8903
-4207,2431
-6075,3025
18273,-10005
-4330,17
-6057,1287
425,8965
2042,5281
7132,11132
7274,7863
-14482,5246
9400,-1082
1363,-5595
3306,-9120
-287,5753
-1772,-2445
8202,3851
24105,1738
1176,-6051
2127,2019
-11518,-1247
-221,-9642
420,4531
-169,-8633
-8708,-4016
6296,-1798
6194,-15357
9197,-2698
-11125,843
-8030,-2984
-12102,12856
7231,887
-3359,-905
-9157,2566
-9818,-11362
154,-2501
-2398,1494
8246,361
-14611,11788
5283,8395
8208,5338
3862,7781
-3071,-1363
-10371,969
-13598,1094
17951,3572
878,1817
9486,1293
5478,-2156
5668,-1600
12151,1602
5076,3767
-17061,-2296
3546,6577
-1745,-4721
13034,-3327
4288,-7475
-6005,-16475
-3086,-7089
9270,2928
-1152,-3926
2487,11731
-11348,-5463
-139,-1820
-794,1962
-2452,-9753
-16784,-7174
-9636,1591
-1037,-6874
10086,15762
2928,-171
213,-908
-11780,4693
3767,3990
-5377,6477
-8865,11594
-5195,-7064
-513,7759
10291,-729
17739,750
-7125,-3439
3674,102
1154,3584
4002,17000
10806,3431
-4098,1107
-4062,-11381
12130,-2044
-2544,-9229
5401,-1796
-2050,-9767
-2180,-556
15788,4939
7466,5412
-5044,-10707
-4490,-1704
-14644,-13909
-2235,7062
-1890,-132
-7886,-8539
475,-5515
4400,686
4140,-4408
-1067,12800
-11948,-10280
-10777,8529
-3553,12831
1496,6986
-2307,1161
-4234,-5212
1559,-14165
105,15184
6928,700
699,8098
-1639,4885
10179,6640
5661,8993
151,6050
1948,-16072
-12394,-1812
6262,-4202
9015,8533
3911,-2117
12706,-6082
5324,-9451
154,5142
8474,438
-15339,-882
-4783,-10181
-1763,1553
-2300,-4196
6938,1850
1056,-17455
-8711,-12707
5259,1629
-8985,9745
-1169,6086
-4525,7110
-5902,-10675
-3438,10281
-1459,486
-11065,-7450
-1539,-3039
-5146,-672
7003,9636
4010,21670
8830,-6926
-1886,2991
873,2616
-5182,5544
-3521,10751
-2658,-4101
9176,-9181
1846,8729
18170,-3260
2940,55
4926,-8260
3020,-5307
-3076,10998
-2640,10252
8367,-5389
-8486,-9710
10552,-13911
-5645,-3203
-3216,-4461
2920,-7277
-1020,-6711
-2481,5674
8694,10851
-12933,253
3552,-7726
-11626,-8344
-12434,-2156
-7043,11206
-2078,-1803
-640,-5725
13423,4301
-5831,1750
3972,11890
-5954,3691
-2759,-5412
-6591,14132
-756,10704
-2695,1953
11427,454
4520,-17719
7258,2172
-3513,10126
8473,-112
1532,5747
10927,1953
803,796
-1200,9636
339,-15568
4225,-13315
-7838,-6392
7047,-848
-5436,4314
12002,-2602
10707,-12126
-3594,2425
-7754,-415
-6702,1848
-15644,-7247
6156,-2920
-12085,-812
-2311,4720
5713,-5812
872,-8358
43,-3501
-3577,13489
-17876,7829
6322,14233
-1644,-2910
-313,2315
-3059,5250
-5617,-2939
1971,-6654
10276,4653
-2065,-1716
6201,22011
4804,3134
11968,-2783
4288,616
-4229,-1870
-10459,-1406
807,5647
9158,-17299
9529,4096
2789,-3832
7101,-4111
1442,-3837
7462,-6162
-6160,-3625
-15335,13805
-1986,-7078
1255,-903
1987,-13223
2460,-7314
-16074,-4636
-374,435
5386,-4291
-5404,10738
348,5530
-9662,11291
-5167,-4041
7547,-63
-12787,-7313
-10862,7192
-1135,2696
1609,4193
19547,2548
4995,8217
-5606,-1140
3069,12525
104,-5757
283,6729
-974,5452
-7484,-771
11513,-2756
14979,-3698
9298,-16398
-2000,8177
-2807,-6333
2661,4870
9104,5615
244,-3232
-6064,-3531
-7359,-3209
6448,-20818
-3302,383
-2366,-9534
-7833,1361
-793,4984
11875,377
4110,-998
-15925,4492
-7494,-7668
-16875,6030
2623,-1338
-446,3744
-9556,524
3242,1925
11345,-1795
500,5192
7157,3395
-19138,9311
-2265,7019
8501,12241
3893,-1584
1197,950
1145,-8331
-4134,-6619
19540,2898
1306,2493
2473,1023
1755,10391
8328,-5622
7152,3041
2606,-5614
-17175,-14833
-2558,-1858
400,-3790
12679,-5288
50,4429
2482,-13593
-3755,-1236
4722,3646
-6139,-4346
-13174,5233
-17214,-820
3700,-3490
-2246,6701
9472,-8647
-10202,-6796
-6722,763
3169,3081
3047,15787
-6132,10522
2846,2536
-13068,4002
12049,1723
-61,-613
-7286,-2862
-1199,-3241
5560,4795
9266,8562
22825,8739
-7322,-5061
4333,-1945
-788,711
-724,908
-232,2028
-2025,-7181
-3181,-11347
19564,3676
4113,-10166
5253,-4584
-8351,-5455
-4692,-4532
-1751,12163
2327,6613
-9720,-12440
-3874,-2117
-5864,-15238
3030,692
-7111,2227
-1763,-6948
-7900,4821
6040,14129
4708,3663
-4378,10980
-10496,-11473
-5944,-507
-10389,8477
9474,6651
-2900,169
4756,910
12876,-4170
5548,13326
4248,2090
1072,2282
-14213,-2280
9356,9614
2442,3956
4044,-594
8955,-16380
-991,-11067
4687,-4377
10045,10355
-6601,-6062
5668,3379
-431,-4368
-776,2913
1967,-833
-9797,-13626
-10115,-18180
-1018,5527
-2768,-3876
5371,11817
1572,-7192
-1143,-6995
-3021,7724
-7021,8613
-10726,-2476
-10621,7440
-3104,-10294
1018,14027
4149,3982
6965,-6760
-1492,-4566
1255,5766
2412,9419
-5220,23236
6809,-4930
682,1477
392,-1763
8025,1626
-3067,-5987
2277,-6751
10440,-8802
-1351,12585
14829,5699
